Time	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
09:32:08	0.9034	0.9609	0.8516	0.5134	0.8058	0.7243	0.9212	0.8701	0.8585	1.0382	0.7052	0.87	0.6872	0.81	0.9917	0.7881	0.7796	0.7764	0.7547	0.6362	0.8778	0.9876	0.795	0.7252	0.8788	0.6545	0.7562	0.7242	0.7084	0.881	0.7472	0.792	0.8438	1.0114	0.9211	0.7763	0.9096	0.8573	0.8546	0.9754	1.0141	1.0056	1.0038	1.0294	0.9583	0.9299	0.8449	0.7009	0.8998	0.7342	0.6906	0.6531	0.6027	0.6507	0.8569	0.8821	0.7506	0.8924	1.0102	0.8719	0.8603	0.7086	0.6476	0.8978	0.7089	0.9791	0.6328	0.8095	0.8438	0.9923	0.7409	0.7791	0.5696	0.7082	0.529	0.5795	0.6082	0.9418	0.6101	0.6221	0.7297	0.6827	0.925	0.8029	0.9673	0.7252	0.8632	0.7491	0.7967	0.7349	0.8122	0.8119	0.9512	0.7763	0.8224	0.86
09:42:10	0.5602	0.9546	0.5266	0.8807	0.8324	0.6907	0.9913	0.8291	0.8344	1.0132	0.8184	0.8218	0.7168	0.7944	0.9924	0.6653	0.8168	0.7876	0.7441	0.6721	0.8799	0.9831	0.8036	0.7475	0.8789	0.682	0.7697	0.7324	0.7198	0.8921	0.6598	0.7929	0.8454	1.0204	0.9203	0.8127	0.9168	0.8493	0.8584	0.9638	1.0241	1.0224	0.9929	1.0155	0.9655	0.9205	0.8471	0.8306	0.8838	0.7398	0.6541	0.6406	0.627	0.5894	0.8453	0.8906	0.7573	0.9008	1.0175	0.8854	0.8491	0.6976	0.6542	0.8966	0.6984	0.9887	0.648	0.8153	0.8443	0.9962	0.7436	0.7904	0.576	0.7189	0.5247	0.5879	0.6282	0.9464	0.6312	0.6235	0.736	0.69	0.9303	0.8115	0.9787	0.721	0.8578	0.7657	0.8053	0.7454	0.8174	0.819	0.957	0.7834	0.8313	0.8518
09:52:13	0.9287	0.9483	0.8445	0.4864	0.9464	0.7792	0.9325	0.8206	0.8626	1.029	0.7906	0.8413	0.6998	0.8231	0.9915	0.7941	0.8269	0.8008	0.7068	0.6632	0.9065	0.9882	0.6888	0.7302	0.8805	0.6694	0.7665	0.7342	0.711	0.9028	0.6925	0.7993	0.8499	1.0276	0.9389	0.8216	0.9187	0.8651	0.8658	0.9658	1.0264	1.0091	0.9893	1.031	0.9611	0.9293	0.8591	0.7139	0.9189	0.7717	0.6932	0.6658	0.6105	0.6413	0.8554	0.9148	0.7795	0.916	1.0186	0.8911	0.8531	0.7105	0.6397	0.8974	0.7141	0.9944	0.615	0.8262	0.8421	1.0028	0.7536	0.7884	0.589	0.7387	0.5311	0.5844	0.6343	0.9514	0.6361	0.6142	0.749	0.6985	0.9327	0.81	0.985	0.7147	0.8707	0.7768	0.8001	0.7542	0.8109	0.8221	0.9721	0.7837	0.8208	0.8806
10:02:15	0.5971	0.9452	0.5561	0.9225	0.7063	0.7774	0.9865	0.8953	0.8677	1.0403	0.901	0.8679	0.7562	0.8175	0.9898	0.6603	0.772	0.8062	0.7268	0.7028	0.8823	0.9892	0.7762	0.7591	0.8811	0.6722	0.7737	0.7482	0.7001	0.9063	0.7087	0.7957	0.8472	1.0367	0.9393	0.8087	0.9132	0.8641	0.8732	0.9802	1.0239	1.0185	0.9887	1.0326	0.9644	0.9217	0.8482	0.8462	0.9258	0.7659	0.6781	0.6539	0.6406	0.6855	0.8564	0.9091	0.7626	0.9248	1.0183	0.876	0.8443	0.7221	0.6603	0.8972	0.741	0.9975	0.6015	0.8282	0.8536	1.0016	0.741	0.7864	0.5923	0.7514	0.5264	0.597	0.6405	0.9566	0.6398	0.6185	0.7524	0.7033	0.9311	0.8244	0.9869	0.7188	0.8693	0.776	0.8058	0.7533	0.8116	0.8194	0.9773	0.8041	0.8332	0.8809
10:12:17	0.8662	0.9444	0.8494	0.498	0.9539	0.8393	0.9903	0.8481	0.8271	1.0247	0.914	0.8435	0.6865	0.8224	0.9914	0.7893	0.8211	0.8205	0.6911	0.6968	0.891	0.9949	0.6346	0.7097	0.8727	0.6864	0.774	0.7329	0.702	0.9147	0.7176	0.7837	0.8475	1.0391	0.9297	0.8112	0.9127	0.8733	0.8688	0.9736	1.0283	1.0185	0.9787	1.0366	0.9735	0.9282	0.8719	0.6887	0.9071	0.7809	0.6642	0.647	0.5932	0.612	0.8465	0.9141	0.7791	0.9191	1.0138	0.8949	0.8587	0.7295	0.6652	0.8986	0.7402	1.0005	0.5835	0.826	0.8492	0.9915	0.7471	0.7907	0.576	0.7544	0.5304	0.6034	0.6294	0.9598	0.6437	0.6196	0.7367	0.7108	0.9327	0.8153	0.9863	0.7248	0.8742	0.7473	0.8055	0.7575	0.8052	0.8212	0.9684	0.8064	0.8302	0.8698
10:22:20	0.7081	0.9497	0.5553	0.8792	0.7342	0.7306	0.8906	0.7901	0.8643	1.0329	0.8601	0.8721	0.707	0.8151	0.991	0.671	0.8137	0.819	0.6947	0.7173	0.8822	0.997	0.7969	0.7589	0.8698	0.7227	0.776	0.7381	0.7054	0.9188	0.7205	0.7704	0.8434	1.038	0.9322	0.8243	0.9161	0.8701	0.8731	0.9638	1.0362	1.0249	0.9913	1.0306	0.9668	0.9409	0.8767	0.7801	0.8952	0.8029	0.7011	0.6406	0.625	0.6487	0.8439	0.9184	0.7662	0.9124	1.0181	0.8943	0.8381	0.7206	0.673	0.9001	0.7209	0.995	0.6286	0.8242	0.8536	0.9956	0.748	0.7772	0.5775	0.7518	0.5381	0.5967	0.6394	0.9613	0.6615	0.6357	0.7431	0.7148	0.9382	0.8269	0.9876	0.7419	0.8929	0.7748	0.8191	0.7601	0.8155	0.8334	0.962	0.808	0.8413	0.8647
10:32:22	0.7583	0.9526	0.8568	0.4993	0.9556	0.8404	1.0151	0.8918	0.8637	1.0301	0.9289	0.8328	0.7639	0.8272	0.9971	0.7775	0.7696	0.8274	0.6284	0.6596	0.8909	0.999	0.7799	0.7437	0.8809	0.6628	0.7927	0.7592	0.7157	0.9291	0.7203	0.7867	0.8297	1.0382	0.9339	0.8074	0.9257	0.8743	0.8842	0.9757	1.0402	1.0211	1.0009	1.0352	0.9779	0.9398	0.8894	0.7203	0.9077	0.8051	0.6921	0.6514	0.63	0.67	0.8193	0.9145	0.7701	0.9176	1.0314	0.8831	0.8403	0.7158	0.6607	0.8968	0.7332	1.002	0.5583	0.8275	0.836	1.0055	0.7542	0.7878	0.5926	0.7573	0.5514	0.6068	0.6257	0.967	0.6602	0.633	0.754	0.7159	0.9434	0.8178	0.9854	0.7483	0.8967	0.7599	0.8215	0.7634	0.8263	0.8347	0.9643	0.8072	0.8468	0.875
10:42:25	0.8038	0.9482	0.5338	0.8587	0.7798	0.7453	0.9196	0.8533	0.8298	1.0474	0.7566	0.8507	0.6323	0.8281	0.9945	0.6646	0.8197	0.8057	0.7216	0.7159	0.8958	0.9946	0.7019	0.7067	0.8799	0.7126	0.7821	0.7195	0.721	0.9307	0.7207	0.7656	0.8338	1.0268	0.9341	0.8403	0.928	0.865	0.8641	0.9811	1.0281	1.0095	1.0003	1.0343	0.9738	0.9357	0.8763	0.8149	0.9227	0.8137	0.6913	0.6518	0.6549	0.664	0.8336	0.9031	0.7657	0.9143	1.0251	0.8947	0.8523	0.7121	0.6583	0.8949	0.7315	1.0045	0.64	0.8186	0.8366	1.0057	0.741	0.7973	0.6025	0.7687	0.553	0.6093	0.6442	0.9665	0.6598	0.6366	0.7681	0.718	0.9411	0.8065	0.9864	0.7307	0.8986	0.7693	0.8226	0.7759	0.8384	0.8313	0.9685	0.801	0.8284	0.8738
10:52:27	0.6362	0.9447	0.8608	0.5402	0.8533	0.7921	1.0336	0.8669	0.8575	1.0523	0.8662	0.8958	0.7074	0.83	0.9969	0.797	0.8338	0.8216	0.7017	0.6649	0.8909	1.0018	0.7931	0.753	0.887	0.7178	0.779	0.743	0.7202	0.9311	0.7386	0.7898	0.848	1.0245	0.9307	0.8378	0.93	0.8697	0.8758	0.9934	1.0309	1.0217	1.0012	1.0289	0.9791	0.9303	0.8787	0.7226	0.9199	0.7982	0.6722	0.6462	0.6324	0.6818	0.815	0.9052	0.797	0.9191	1.0332	0.8993	0.8679	0.7071	0.6516	0.8996	0.7498	1.0096	0.5725	0.8275	0.8442	1.0133	0.7452	0.7968	0.6144	0.7655	0.5511	0.5984	0.6431	0.9683	0.6611	0.6338	0.7661	0.713	0.9468	0.8098	0.9912	0.7113	0.8882	0.7662	0.8213	0.7756	0.8385	0.8333	0.9774	0.798	0.8376	0.8747
11:02:29	0.8705	0.9385	0.5511	0.8563	0.9216	0.9157	0.9167	0.8696	0.9098	1.0524	0.8618	0.9029	0.7429	0.8323	0.9926	0.668	0.8364	0.8377	0.7317	0.6795	0.907	0.9985	0.6915	0.6496	0.8828	0.7278	0.7791	0.7518	0.7257	0.9332	0.7285	0.8053	0.841	1.025	0.9379	0.8187	0.9318	0.8619	0.8799	0.9916	1.0261	1.0302	0.9896	1.0229	0.9788	0.9392	0.8744	0.791	0.9082	0.7739	0.6702	0.6542	0.6128	0.6394	0.8452	0.9128	0.7525	0.9194	1.0325	0.9069	0.8626	0.7352	0.6698	0.9002	0.7405	1.0014	0.6623	0.8251	0.8491	1.0082	0.7281	0.7861	0.6146	0.7552	0.5512	0.6283	0.6472	0.9665	0.6605	0.6519	0.7718	0.716	0.9466	0.8009	0.9934	0.7188	0.9175	0.7761	0.8425	0.7904	0.8353	0.8285	0.9763	0.8058	0.8349	0.8679
11:12:32	0.5804	0.9445	0.8637	0.5764	0.6888	0.7776	1.0408	0.867	0.8937	1.0474	0.9422	0.9039	0.7205	0.8347	0.9936	0.7921	0.8402	0.8445	0.7597	0.6859	0.8959	1.0063	0.7946	0.7652	0.887	0.6795	0.794	0.7784	0.7389	0.9481	0.7547	0.8069	0.8355	1.0386	0.9355	0.8325	0.9355	0.891	0.8838	0.9954	1.0373	1.0323	1.0025	1.0641	0.983	0.9378	0.8756	0.6854	0.9026	0.8194	0.6983	0.6428	0.6202	0.5976	0.835	0.9025	0.7661	0.9284	1.0318	0.8996	0.8617	0.7241	0.668	0.8961	0.7341	1.0095	0.5412	0.8333	0.8493	1.0096	0.7439	0.7902	0.625	0.7732	0.5586	0.6169	0.6431	0.972	0.6572	0.6507	0.7722	0.7267	0.9558	0.8119	1.0025	0.742	0.921	0.7885	0.8495	0.7913	0.838	0.8319	0.975	0.8141	0.8422	0.8742
11:22:34	0.9114	0.9489	0.5593	0.806	0.956	0.9047	1.0073	0.8987	0.8802	1.0335	0.9585	0.869	0.7249	0.8335	0.9963	0.6686	0.8314	0.8402	0.7516	0.7008	0.8909	1.0084	0.7226	0.7172	0.8822	0.7041	0.7998	0.7614	0.7286	0.9537	0.727	0.81	0.8339	1.0486	0.9432	0.8289	0.9335	0.8842	0.8768	0.9887	1.037	1.0222	1.0031	1.0524	0.9892	0.9364	0.8613	0.7767	0.8918	0.8266	0.7053	0.6786	0.6235	0.5899	0.8402	0.8765	0.7495	0.932	1.028	0.9228	0.8735	0.7551	0.6639	0.8927	0.7487	1.0166	0.666	0.8298	0.8408	1.0062	0.7257	0.7928	0.6081	0.7774	0.5534	0.6381	0.6453	0.9766	0.6595	0.6602	0.7692	0.7395	0.9632	0.8213	1.001	0.7471	0.9317	0.7966	0.8488	0.79	0.8478	0.8464	0.9793	0.8095	0.833	0.868
11:32:36	0.7431	0.9455	0.878	0.633	0.683	0.7232	0.979	0.8947	0.9057	1.0295	0.7808	0.913	0.7361	0.8371	0.9965	0.7948	0.837	0.8512	0.7657	0.6772	0.8809	1.0013	0.7436	0.7377	0.8908	0.7274	0.794	0.7707	0.706	0.9607	0.7477	0.8096	0.8563	1.0438	0.9402	0.8216	0.9276	0.8957	0.8958	1.004	1.0389	1.0258	1.0076	1.0221	0.9903	0.9425	0.8776	0.7158	0.9013	0.8207	0.7087	0.6726	0.6446	0.6449	0.8375	0.8481	0.7022	0.9333	1.0275	0.9148	0.8806	0.7018	0.6435	0.8933	0.7172	1.0228	0.5354	0.8207	0.849	1.0013	0.7489	0.7797	0.6193	0.7896	0.5527	0.6279	0.6513	0.9765	0.6557	0.66	0.7688	0.7403	0.9702	0.8221	1.0015	0.7353	0.934	0.785	0.8509	0.7965	0.8451	0.8428	0.9823	0.8174	0.8403	0.8767
11:42:39	0.7068	0.9458	0.5658	0.7568	0.965	0.9119	0.9758	0.9125	0.8478	1.0521	0.8767	0.903	0.7461	0.8421	0.9998	0.6804	0.8553	0.8561	0.7694	0.7258	0.8943	1.0044	0.7098	0.7637	0.8927	0.7202	0.7924	0.7712	0.7344	0.9662	0.7364	0.8116	0.8665	1.0432	0.9269	0.8537	0.9232	0.8972	0.9019	1.008	1.0382	1.0355	1.0131	1.01	0.9833	0.9507	0.8915	0.7949	0.9051	0.8488	0.6935	0.6703	0.6417	0.6851	0.8533	0.8337	0.7068	0.9429	1.0289	0.9109	0.873	0.7354	0.6467	0.8804	0.7324	1.016	0.6801	0.8214	0.8416	1.0038	0.7501	0.7934	0.6093	0.7912	0.5488	0.6295	0.6435	0.9766	0.6568	0.6643	0.7621	0.7458	0.9756	0.8308	1.0058	0.7402	0.9274	0.7846	0.8337	0.7829	0.8371	0.8522	0.9837	0.8259	0.8433	0.8721
11:52:43	0.8973	0.9469	0.8807	0.7872	0.7621	0.7873	0.9678	0.8814	0.9099	1.0372	0.7916	0.9279	0.7531	0.8368	1.0011	0.7987	0.8451	0.8649	0.7596	0.7173	0.8847	1.0038	0.7234	0.6563	0.8923	0.7051	0.7988	0.7795	0.7059	0.9626	0.7293	0.812	0.8635	1.0348	0.9268	0.8457	0.9241	0.8844	0.8994	0.9956	1.0383	1.0376	1.0225	1.0468	0.9806	0.9384	0.8903	0.7369	0.902	0.8562	0.7003	0.6772	0.6303	0.6317	0.8589	0.8067	0.7549	0.9459	1.0411	0.9244	0.8576	0.7627	0.6574	0.8694	0.7439	1.0178	0.597	0.8246	0.8382	1.0095	0.7559	0.782	0.6139	0.7973	0.545	0.6265	0.6473	0.9779	0.6606	0.6696	0.7742	0.7427	0.9839	0.8344	1.014	0.7542	0.9375	0.7941	0.8447	0.7989	0.8411	0.8461	0.9891	0.8288	0.8511	0.8789

